row_label_raw,row_label_full,STT,Tên dự án,Chủ đầu tư,Quy mô dự án,Vốn tham gia,Giá trị thu được,numeric__Tên dự án,numeric__Chủ đầu tư,numeric__Quy mô dự án,numeric__Vốn tham gia,numeric__Giá trị thu được
(6),(6),(6),Công ty TNHH Giao Hường Xanh,Công ty TNHH Giao Hường Xanh,Công ty TNHH Giao Hường Xanh,Công ty TNHH Giao Hường Xanh,Công ty TNHH Giao Hường Xanh,,,,,
,,,Dự án La Partenza,Công ty TNHH Giao Hường Xanh,Khoảng 02ha,800 tỷ đồng,"Hợp đồng hợp tác kinh doanh với Công ty TNHH Giao Hường Xanh, theo đó Công ty Cổ phần Tập đoàn Khải Hoàn Land dự kiến nhận được 450 căn hộ tại dự án này. Giá trị căn hộ được xác định theo giá trị Chủ đầu tư công bố tại thời điểm bán. Thời gian thực hiện thủ tục pháp lý và phân chia số lượng căn hộ trong vòng 12 tháng đến 18 tháng kể từ ngày ký hợp đồng. Hợp đồng được gia hạn đến hết ngày 31/01/2024.",,,,,
(7),(7),(7),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),Công ty Cổ phần Bất động sản Khải Minh Land (bên liên quan),,,,,
,,,"Dự án Khu đô thị mới và tổ hợp dịch vụ vui chơi, nghề dưỡng Tân Quới tại thị trấn Tân Quới, huyện Bình Tân, tỉnh Vĩnh Long.",Công ty Cổ phần Bất động sản Khải M nh Land,Khoảng 330ha,984 tỷ đồng,"Công ty Cổ phần Tập đoàn Khải Hoàn Land góp vốn 25% trên tổng mức đầu tư Dự án và sẽ nhận được tương ứng 25% sản phẩm Dự án tính trên toàn diện tích thương phẩm khi Dự án được phê duyệt quy hoạch chi tiết tỷ lệ 1/500.Công ty Cổ phần Tập đoàn Khải Hoàn Land sẽ là đơn vị phát triển, phân phối độc quyền toàn bộ sản phẩm của Dự án khi dự án đủ điều kiện kinh doanh, huy động vốn theo quy định.",,,,,
,,,"Dự án T&T Phố Nói tại thị trấn Bản Yên Nhân, huyện Mỹ Hảo, tỉnh Hưng Yên",Công ty TNHH Phát triển công nghệ và đô thị T&T,"5,3 haSản phẩm biệt thụ, liền kề, nhà phố thương mại",550 tỷ đồng,"Công ty Cổ phần Bất động sản Khải Minh Land sẽ trở thành đơn vị đồng phát triển và môi giới không độc quyền đối với sản phẩm thuộc giai đoạn 1 và giai đoạn 2 của dự án. Lợi nhuận thu được từ hoạt động đầu tư dự án sẽ được các bên phân chia trên cơ sở vốn đóng góp. Trong quá trình thực hiện hợp đồng và trước khi xác định lợi nhuận cuối cùng được phân chia, Công ty Cổ phần Tập đoàn Khải Hoàn Land sẽ tạm thời nhận được một khoản lãi suất theo thỏa thuận và được áp dụng cho từng giai đoạn.",,,,,
(8),(8),(8),Công ty TNHH Cộng đồng Môi giới,Công ty TNHH Cộng đồng Môi giới,Công ty TNHH Cộng đồng Môi giới,Công ty TNHH Cộng đồng Môi giới,Công ty TNHH Cộng đồng Môi giới,,,,,
,,,"Dự án T&T Complex tại số 120 Định Công, Hoàng Mai, Hà Nội",Công ty Cổ phần tập đoàn T&T,7.958 m2,450 tỷ đồng,Công ty TNHH Cộng đồng Môi giới sẽ trở thành đơn vị đồng phát triển và môi giới không độc quyền đối với sản phẩm thuộc giai đoạn 1 và giai đoạn 2 của dự án. Lợi nhuận thu được từ hoạt động đầu tư dự án sẽ được các bên phân chia trên cơ sở vốn đóng góp. Trong quá trình thực hiện hợp đồng và trước khi xác định lợi nhuận cuối cùng được,,,,,
