row_label_raw,row_label_full,col_0,31/12/2022,01/01/2022,numeric__31/12/2022,numeric__01/01/2022
,,,VND,VND,,
Phải thu khách hàng là bên liên quan,Phải thu khách hàng là bên liên quan,Phải thu khách hàng là bên liên quan,56.680.691.687,35.119.200.264,56680691687.0,35119200264.0
Công ty Cổ phần Bất động sản Khải Minh Land,Công ty Cổ phần Bất động sản Khải Minh Land,Công ty Cổ phần Bất động sản Khải Minh Land,56.680.691.687,35.119.200.264,56680691687.0,35119200264.0
Phải thu khách hàng khác,Phải thu khách hàng khác,Phải thu khách hàng khác,454.247.905.859,506.701.740.552,454247905859.0,506701740552.0
Công ty TNHH Đầu tư Phát triển Solution,Công ty TNHH Đầu tư Phát triển Solution,Công ty TNHH Đầu tư Phát triển Solution,295.930.925.231,21.133.459.396,295930925231.0,21133459396.0
Công ty Cổ phần Tập đoàn Bất động sản T&T,Công ty Cổ phần Tập đoàn Bất động sản T&T,Công ty Cổ phần Tập đoàn Bất động sản T&T,79.682.035.330,410.235.476.551,79682035330.0,410235476551.0
Công ty Cổ phần Bất động sản T&T Homes,Công ty Cổ phần Bất động sản T&T Homes,Công ty Cổ phần Bất động sản T&T Homes,72.138.960.364,-,72138960364.0,
Phải thu khách hàng nhận chuyển nhượng BDS,Phải thu khách hàng nhận chuyển nhượng BDS,Phải thu khách hàng nhận chuyển nhượng BDS,-,74.585.580.598,,74585580598.0
Phải thu các khách hàng khác,Phải thu các khách hàng khác,Phải thu các khách hàng khác,6.495.984.934,747.224.007,6495984934.0,747224007.0
Cộng,Cộng,Cộng,510.928.597.546,541.820.940.816,510928597546.0,541820940816.0
