row_label_raw,row_label_full,Bên liên quan,Mối quan hệ,numeric__Mối quan hệ
Công ty TNHH Tập đoàn Khải Hoàn,Công ty TNHH Tập đoàn Khải Hoàn,Công ty TNHH Tập đoàn Khải Hoàn,Cùng chủ tịch HĐQT,
Công ty TNHH Tập đoàn Khải Hoàn - Vũng Tàu,Công ty TNHH Tập đoàn Khải Hoàn - Vũng Tàu,Công ty TNHH Tập đoàn Khải Hoàn - Vũng Tàu,Chủ tịch HĐQT của Công ty là cá nhân có ảnh hưởng đáng kể đến công ty này,
Công ty Cổ phần Bất động sản Khải Minh Land,Công ty Cổ phần Bất động sản Khải Minh Land,Công ty Cổ phần Bất động sản Khải Minh Land,Bà Nguyễn Thị Lệ Thúy là cổ đông lớn chiếm22% vốn điều lệ của Công ty này,
Ông Nguyễn Khải Hoàn,Ông Nguyễn Khải Hoàn,Ông Nguyễn Khải Hoàn,"Cổ đông lớn, Chủ tịch HĐQT",
Bà Trần Thị Thu Hương,Bà Trần Thị Thu Hương,Bà Trần Thị Thu Hương,"Cổ đông lớn, Vợ ông Nguyễn Khải Hoàn",
Bà Nguyễn Thị Lệ Thúy,Bà Nguyễn Thị Lệ Thúy,Bà Nguyễn Thị Lệ Thúy,Chỉ gái ông Nguyễn Khải Hoàn,
