row_label_raw,row_label_full,STT,Loại hình,Tên rút gọn,Địa chỉ,numeric__Loại hình,numeric__Tên rút gọn,numeric__Địa chỉ
1.,1.,1.,Chi nhánh,Mỹ Toàn 1,"1479 Nguyễn Văn Linh, KP Mỹ Toàn 1 - H3, P. Tân Phong, Quận 7, TP. HCM",,,
2.,2.,2.,Chi nhánh,Nguyễn Hữu Cảnh 2,"280A4 Lương Định Của, P. An Phú, Quận 2, TP. Thủ Đức, TP.HCM",,,
3.,3.,3.,Chi nhánh,Kim Sơn,"B8 Nguyễn Hữu Thọ, P. Tân Phong, Quận 7, TP. HCM",,,
4.,4.,4.,Chi nhánh,Him Lam,"B10-B11 Nguyễn Hữu Thọ, Khu dân cư Kim Sơn, P. Tân Phong, Quận 7, TP. IICM",,,
