row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Dự án chung cư IJC Aroma,Dự án chung cư IJC Aroma,Dự án chung cư IJC Aroma,44.604.327.713,44.604.327.713,44.486.186.267,44.486.186.267,44604327713.0,44604327713.0,44486186267.0,44486186267.0
Dự án Khu dân cư ấp 5C Lai Uyên,Dự án Khu dân cư ấp 5C Lai Uyên,Dự án Khu dân cư ấp 5C Lai Uyên,352.333.122.298,352.333.122.298,350.442.010.635,350.442.010.635,352333122298.0,352333122298.0,350442010635.0,350442010635.0
Cộng,Cộng,Cộng,396.937.450.011,396.937.450.011,394.928.196.902,394.928.196.902,396937450011.0,396937450011.0,394928196902.0,394928196902.0
