row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
Phải trả các bên liên quan,Phải trả các bên liên quan,Phải trả các bên liên quan,820.741.705.248,1.946.478.199.219,820741705248.0,1946478199219.0
Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,Tổng Công ty Đầu tư và Phát triển Công nghiệp - CTCP,738.699.734.207,1.811.787.522.315,738699734207.0,1811787522315.0
Công ty Liên doanh TNHH Khu công nghiệp Việt Nam - Singapore,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam - Singapore,Công ty Liên doanh TNHH Khu công nghiệp Việt Nam - Singapore,30.499.356.039,30.499.356.039,30499356039.0,30499356039.0
Công ty Cổ phần Xây dựng và Giao thông Bình Dương,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,Công ty Cổ phần Xây dựng và Giao thông Bình Dương,10.347.935.039,39.233.260.912,10347935039.0,39233260912.0
Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,Công ty Cổ phần Công nghệ & Truyền thông Việt Nam,3.693.270.843,27.222.405.739,3693270843.0,27222405739.0
Công ty Cổ phần Kinh doanh và Phát triển Bình Dương,Công ty Cổ phần Kinh doanh và Phát triển Bình Dương,Công ty Cổ phần Kinh doanh và Phát triển Bình Dương,37.500.000.000,37.500.000.000,37500000000.0,37500000000.0
Công ty Cổ phần Nước - Môi trường Bình Dương,Công ty Cổ phần Nước - Môi trường Bình Dương,Công ty Cổ phần Nước - Môi trường Bình Dương,1.409.120,-,1409120.0,
Trường Đại học Quốc tế Miền Đông,Trường Đại học Quốc tế Miền Đông,Trường Đại học Quốc tế Miền Đông,-,235.654.214,,235654214.0
Phải trả các nhà cung cấp khác,Phải trả các nhà cung cấp khác,Phải trả các nhà cung cấp khác,56.938.034.589,42.367.667.940,56938034589.0,42367667940.0
Công ty Cổ phần Đầu tư và Xây dựng Bình Dương ACC,Công ty Cổ phần Đầu tư và Xây dựng Bình Dương ACC,Công ty Cổ phần Đầu tư và Xây dựng Bình Dương ACC,14.814.822.484,20.788.100.373,14814822484.0,20788100373.0
Công ty TNHH Tư vấn và Kỹ thuật Bách Phương,Công ty TNHH Tư vấn và Kỹ thuật Bách Phương,Công ty TNHH Tư vấn và Kỹ thuật Bách Phương,16.089.068.023,6.066.303.673,16089068023.0,6066303673.0
Các nhà cung cấp khác,Các nhà cung cấp khác,Các nhà cung cấp khác,26.034.144.082,15.513.263.894,26034144082.0,15513263894.0
Cộng,Cộng,Cộng,877.679.739.837,1.988.845.867.159,877679739837.0,1988845867159.0
