row_label_raw,row_label_full,col_0,Số đầu năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Số cuối năm,numeric__Số đầu năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Số cuối năm
Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,Thuế GTGT hàng bán nội địa,90.511.831.062,131.833.132.530,(195.027.665.995),27.317.297.597,90511831062.0,131833132530.0,-195027665995.0,27317297597.0
Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),Thuế thu nhập doanh nghiệp(*),23.656.143.363,87.085.034.468,(59.380.774.615),51.360.403.216,23656143363.0,87085034468.0,-59380774615.0,51360403216.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,1.656.186.443,2.944.534.105,(3.813.584.536),787.136.012,1656186443.0,2944534105.0,-3813584536.0,787136012.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,2.796.663,376.616.326,(379.412.989),-,2796663.0,376616326.0,-379412989.0,
Cộng,Cộng,Cộng,115.826.957.531,222.239.317.429,(258.601.438.135),79.464.836.825,115826957531.0,222239317429.0,-258601438135.0,79464836825.0
