row_label_raw,row_label_full,col_0,Số cuối năm > Thời gian quá hạn,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Số đầu năm > Thời gian quá hạn,Số đầu năm > Giá gốc,Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Thời gian quá hạn,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Số đầu năm > Thời gian quá hạn,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị có thể thu hồi
Các bên liên quan,Các bên liên quan,Các bên liên quan,,-,-,,123.758.942.800,123.758.942.800,,,,,123758942800.0,123758942800.0
Công ty Cổ phần,Công ty Cổ phần,Công ty Cổ phần,,,,,,,,,,,,
Phát triển Đồ thị,Phát triển Đồ thị,Phát triển Đồ thị,,,,,,,,,,,,
Phải thu tiền bán bất Từ 01 đến 02động sản,Phát triển Đồ thị > Phải thu tiền bán bất Từ 01 đến 02động sản,Phải thu tiền bán bất Từ 01 đến 02động sản,năm,-,-,Từ 01 đến 02- năm,54.586.314.000,54.586.314.000,,,,,54586314000.0,54586314000.0
Phải thu tiền bán bất Từ 01 đến 02động sản,Phát triển Đồ thị > Phải thu tiền bán bất Từ 01 đến 02động sản,Phải thu tiền bán bất Từ 01 đến 02động sản,Từ 02 đến 03,,,Từ 02 đến 03- năm,69.172.628.800,69.172.628.800,,,,,69172628800.0,69172628800.0
Phải thu tiền bán bất Từ 01 đến 02động sản,Phải thu tiền bán bất Từ 01 đến 02động sản,Phải thu tiền bán bất Từ 01 đến 02động sản,năm,-,,,,,,,,,,
Các tổ chức và cá nhân khác,Phải thu tiền bán bất Từ 01 đến 02động sản > Các tổ chức và cá nhân khác,Các tổ chức và cá nhân khác,,411.472.420.163,411.472.420.163,,488.267.942.889,488.267.942.889,,411472420163.0,411472420163.0,,488267942889.0,488267942889.0
Phải thu các tổ chứcvà cá nhân khác,Phải thu các tổ chứcvà cá nhân khác,Phải thu các tổ chứcvà cá nhân khác,,,,,,,,,,,,
