row_label_raw,row_label_full,11. Chi phí khác,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
"- Thanh lý, nhượng bán TSCĐ","- Thanh lý, nhượng bán TSCĐ","- Thanh lý, nhượng bán TSCĐ",38.612.198.606,14.858.451.430,38612198606.0,14858451430.0
- Tiền bồi thường,- Tiền bồi thường,- Tiền bồi thường,186.337.000,666.785.347,186337000.0,666785347.0
"- Các khoản bị phạt, chậm nộp","- Các khoản bị phạt, chậm nộp","- Các khoản bị phạt, chậm nộp",11.493.011.717,6.874.000.510,11493011717.0,6874000510.0
"- Nhượng bán vật tư, phê liệu","- Nhượng bán vật tư, phê liệu","- Nhượng bán vật tư, phê liệu",4.952.449.397,3.250.085.075,4952449397.0,3250085075.0
- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,- Chi phí sửa chữa đường lô và hoàn nguyên tại vườn cây cao su,1.089.271.591,2.646.460.015,1089271591.0,2646460015.0
- Chi phí thiệt hại từ cây cao su,- Chi phí thiệt hại từ cây cao su,- Chi phí thiệt hại từ cây cao su,-,94.073.049.376,,94073049376.0
- Các khoản khác,- Các khoản khác,- Các khoản khác,559.192.978.930,238.900.709.863,559192978930.0,238900709863.0
Cộng,Cộng,Cộng,615.526.247.241,361.269.541.616,615526247241.0,361269541616.0
