row_label_raw,row_label_full,- Chi phí nhân viên,38.015.183.196,34.581.865.738,numeric__38.015.183.196,numeric__34.581.865.738
- Chi phí vật liệu,- Chi phí vật liệu,- Chi phí vật liệu,72.499.849.648,65.245.916.076,72499849648.0,65245916076.0
"- Chi phí vận chuyển, bốc xếp","- Chi phí vận chuyển, bốc xếp","- Chi phí vận chuyển, bốc xếp",82.996.261.450,90.305.557.983,82996261450.0,90305557983.0
- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,- Chi phí khấu hao TSCĐ,2.169.512.991,1.716.852.276,2169512991.0,1716852276.0
- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,- Chi phí dịch vụ mua ngoài,229.590.818.020,194.540.249.003,229590818020.0,194540249003.0
- Chi hoa hồng môi giới,- Chi hoa hồng môi giới,- Chi hoa hồng môi giới,1.402.854.574,3.285.485.947,1402854574.0,3285485947.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,80.419.052.660,53.236.098.795,80419052660.0,53236098795.0
Cộng,Cộng,Cộng,507.093.532.539,442.912.025.818,507093532539.0,442912025818.0
