row_label_raw,row_label_full,22.2. Phải trả dài hạn khác,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
"- Nhận ký quỹ, ký cược dài hạn","- Nhận ký quỹ, ký cược dài hạn","- Nhận ký quỹ, ký cược dài hạn",47.855.362.465,15.186.866.147,47855362465.0,15186866147.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",242.187.953.126,243.338.747.631,242187953126.0,243338747631.0
Cộng,Cộng,Cộng,290.043.315.591,258.525.613.778,290043315591.0,258525613778.0
