row_label_raw,row_label_full,a. Tài sản thuế thu nhập hoãn lại,285.030.253.411,319.321.450.276,numeric__285.030.253.411,numeric__319.321.450.276
- Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,- Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,- Thuế suất thuế TNDN sử dụng để xác định giá trị tài sản thuế thu nhập hoãn lại,20%,20%,0.2,0.2
- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,- Tài sản thuế thu nhập hoãn lại liên quan đến khoản chênh lệch tạm thời được khấu trừ,285.030.253.411,319.321.450.276,285030253411.0,319321450276.0
17. Lợi thế thương mại,17. Lợi thế thương mại,17. Lợi thế thương mại,31/12/2021,01/01/2021,,
- Lợi thế thương mại đầu năm,17. Lợi thế thương mại > - Lợi thế thương mại đầu năm,- Lợi thế thương mại đầu năm,5.591.863.282,15.489.229.631,5591863282.0,15489229631.0
- Lợi thế thương mại đã phân bổ trong năm,17. Lợi thế thương mại > - Lợi thế thương mại đã phân bổ trong năm,- Lợi thế thương mại đã phân bổ trong năm,(3.909.567.140),(9.897.366.349),-3909567140.0,-9897366349.0
Lợi thế thương mại cuối năm,17. Lợi thế thương mại > Lợi thế thương mại cuối năm,Lợi thế thương mại cuối năm,1.682.296.142,5.591.863.282,1682296142.0,5591863282.0
