row_label_raw,row_label_full,- Lãi tiền vay,607.999.588.765,726.129.832.902,numeric__607.999.588.765,numeric__726.129.832.902
- Lỗ bán ngoại tệ,- Lỗ bán ngoại tệ,- Lỗ bán ngoại tệ,1.444.688.322,174.041.204,1444688322.0,174041204.0
- Lỗ chênh lệch tỷ giá,- Lỗ chênh lệch tỷ giá,- Lỗ chênh lệch tỷ giá,108.055.671.539,54.697.678.077,108055671539.0,54697678077.0
- Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,- Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,- Trích lập/Hoàn nhập dự phòng giảm giá các khoản đầu tư,(4.157.261.242),(3.575.619.935),-4157261242.0,-3575619935.0
- Lỗ từ thanh lý các khoản đầu tư,- Lỗ từ thanh lý các khoản đầu tư,- Lỗ từ thanh lý các khoản đầu tư,-,78.310.850.758,,78310850758.0
- Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,- Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,- Trích lập/Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,-,(4.313.273.199),,-4313273199.0
- Chi phí tài chính khác,- Chi phí tài chính khác,- Chi phí tài chính khác,5.811.435.726,15.635.157.538,5811435726.0,15635157538.0
Cộng,Cộng,Cộng,719.154.123.110,867.058.667.345,719154123110.0,867058667345.0
