row_label_raw,row_label_full,- Chiết khấu thương mại,17.955.127.961,9.970.859.455,numeric__17.955.127.961,numeric__9.970.859.455
- Giảm giá hàng bán,- Giảm giá hàng bán,- Giảm giá hàng bán,2.477.113.956,1.466.930.971,2477113956.0,1466930971.0
- Hàng bán bị trả lại,- Hàng bán bị trả lại,- Hàng bán bị trả lại,16.244.501.204,12.656.501.901,16244501204.0,12656501901.0
Cộng,Cộng,Cộng,36.676.743.121,24.094.292.327,36676743121.0,24094292327.0
