row_label_raw,row_label_full,09.2. Chi phí trả trước dài hạn,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,194.192.269.960,82.564.356.711,194192269960.0,82564356711.0
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,109.836.464.618,99.184.193.488,109836464618.0,99184193488.0
- Chi phí đề tài nguồn quỹ KHCN,- Chi phí đề tài nguồn quỹ KHCN,- Chi phí đề tài nguồn quỹ KHCN,1.690.885.106,1.858.021.106,1690885106.0,1858021106.0
- Trả trước tiền thuê đất,- Trả trước tiền thuê đất,- Trả trước tiền thuê đất,2.065.376.941.035,2.259.589.363.149,2065376941035.0,2259589363149.0
- Giá trị lợi thể kinh doanh,- Giá trị lợi thể kinh doanh,- Giá trị lợi thể kinh doanh,-,190.950.000,,190950000.0
- Chi phí hoa hằng môi giới,- Chi phí hoa hằng môi giới,- Chi phí hoa hằng môi giới,51.793.763.199,34.917.841.183,51793763199.0,34917841183.0
- Chi phí đèn bù,- Chi phí đèn bù,- Chi phí đèn bù,864.535.007.828,820.253.717.119,864535007828.0,820253717119.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,379.192.665.539,481.554.894.201,379192665539.0,481554894201.0
Cộng,Cộng,Cộng,3.666.617.997.285,3.780.113.336.957,3666617997285.0,3780113336957.0
