row_label_raw,row_label_full,09.1. Chi phí trả trước ngắn hạn,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,- Chi phí công cụ dụng cụ,21.619.589.239,19.887.059.510,21619589239.0,19887059510.0
- Chi phí sửa chữa,- Chi phí sửa chữa,- Chi phí sửa chữa,10.436.596.331,3.560.829.306,10436596331.0,3560829306.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,38.547.044.385,56.471.132.582,38547044385.0,56471132582.0
Cộng,Cộng,Cộng,70.603.229.955,79.919.021.398,70603229955.0,79919021398.0
