row_label_raw,row_label_full,13. Chi phí thuế thu nhập doanh nghiệp hoãn lại:,Năm 2021,Năm 2020,numeric__Năm 2021,numeric__Năm 2020
- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ các khoản chênh lệch tạm thời phải chịu thuế,(140.135.105.895),(290.881.062.218),-140135105895.0,-290881062218.0
- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập tài sản thuế thu nhập hoãn lại,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập tài sản thuế thu nhập hoãn lại,- Chi phí thuế thu nhập doanh nghiệp hoãn lại phát sinh từ việc hoàn nhập tài sản thuế thu nhập hoãn lại,20.309.536.073,28.143.535.687,20309536073.0,28143535687.0
Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,Tổng chi phí thuế thu nhập doanh nghiệp hoãn lại,(119.825.569.822),(262.737.526.531),-119825569822.0,-262737526531.0
