row_label_raw,row_label_full,05.2. Phải thu về cho vay dài hạn,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,74.461.240.508,68.726.677.450,74461240508.0,68726677450.0
Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,Cho vay tại Công ty Tài chính TNHH MTV Cao su Việt Nam được sáp nhập,778.469.111.192,820.146.038.394,778469111192.0,820146038394.0
- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,- Cho vay theo hình thức Repo cổ phiếu,51.856.359.215,51.916.359.215,51856359215.0,51916359215.0
- Cho vay khách hàng,- Cho vay khách hàng,- Cho vay khách hàng,726.612.751.977,768.229.679.179,726612751977.0,768229679179.0
Cộng,Cộng,Cộng,852.930.351.700,888.872.715.844,852930351700.0,888872715844.0
