row_label_raw,row_label_full,20.1. Chi phí phải trả ngắn hạn,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
- Lãi vay phải trả,- Lãi vay phải trả,- Lãi vay phải trả,95.929.755.920,88.759.695.062,95929755920.0,88759695062.0
- Chi phí sửa chữa lớn TSCĐ,- Chi phí sửa chữa lớn TSCĐ,- Chi phí sửa chữa lớn TSCĐ,75.491.224,41.050.891,75491224.0,41050891.0
- Trích trước tiền thuê đất,- Trích trước tiền thuê đất,- Trích trước tiền thuê đất,41.960.529.883,32.135.849.232,41960529883.0,32135849232.0
- Trích trước chi phí dịch vụ thuê ngoài,- Trích trước chi phí dịch vụ thuê ngoài,- Trích trước chi phí dịch vụ thuê ngoài,23.158.056.782,23.810.806.560,23158056782.0,23810806560.0
- Chi phí khác,- Chi phí khác,- Chi phí khác,312.358.413.408,253.621.632.242,312358413408.0,253621632242.0
Cộng,Cộng,Cộng,473.482.247.217,398.369.033.987,473482247217.0,398369033987.0
