row_label_raw,row_label_full,18.1. Phải trả người bán ngắn hạn,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Phải trả người bán về hàng hóa nội địa,Phải trả người bán về hàng hóa nội địa,Phải trả người bán về hàng hóa nội địa,399.667.076.203,432.195.151.532,399667076203.0,432195151532.0
Phải trả người bán về hàng hóa nhập khẩu,Phải trả người bán về hàng hóa nhập khẩu,Phải trả người bán về hàng hóa nhập khẩu,3.151.750.963,17.486.282.254,3151750963.0,17486282254.0
"Phải trả người bán về thi công, xây lắp công trình xây dựng","Phải trả người bán về thi công, xây lắp công trình xây dựng","Phải trả người bán về thi công, xây lắp công trình xây dựng",202.233.329.317,163.268.511.684,202233329317.0,163268511684.0
Phải trả người bán về dịch vụ nội địa được cung cấp,Phải trả người bán về dịch vụ nội địa được cung cấp,Phải trả người bán về dịch vụ nội địa được cung cấp,77.351.964.666,93.674.883.977,77351964666.0,93674883977.0
Phải trả người bán khác,Phải trả người bán khác,Phải trả người bán khác,170.172.155.916,147.232.030.876,170172155916.0,147232030876.0
Cộng,Cộng,Cộng,852.576.277.065,853.856.860.323,852576277065.0,853856860323.0
