row_label_raw,row_label_full,21.1. Doanh thu chưa thực hiện ngắn hạn,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
"- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ","- Doanh thu bán sản phẩm, hàng hóa, dịch vụ",16.096.032.989,13.237.019.154,16096032989.0,13237019154.0
"- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư","- Doanh thu cho thuê hạ tầng, khu dân cư",285.704.645.053,306.676.936.028,285704645053.0,306676936028.0
Cộng,Cộng,Cộng,301.800.678.042,319.913.955.182,301800678042.0,319913955182.0
