row_label_raw,row_label_full,22.1. Phải trả ngắn hạn khác,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,- Tài sản thừa chờ giải quyết,1.358.312.125,1.541.093.655,1358312125.0,1541093655.0
- Kinh phí công đoàn,- Kinh phí công đoàn,- Kinh phí công đoàn,16.338.867.218,16.213.142.542,16338867218.0,16213142542.0
- Các khoản bảo hiểm bắt buộc,- Các khoản bảo hiểm bắt buộc,- Các khoản bảo hiểm bắt buộc,7.870.756.156,13.943.737.942,7870756156.0,13943737942.0
- Phải trả về cổ phần hoá,- Phải trả về cổ phần hoá,- Phải trả về cổ phần hoá,75.109.000.000,75.109.000.000,75109000000.0,75109000000.0
"- Nhận ký quỹ, ký cược ngắn hạn","- Nhận ký quỹ, ký cược ngắn hạn","- Nhận ký quỹ, ký cược ngắn hạn",208.546.906.442,198.857.538.937,208546906442.0,198857538937.0
"- Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả","- Cổ tức, lợi nhuận phải trả",314.767.216.093,282.416.512.129,314767216093.0,282416512129.0
"- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác","- Các khoản phải trả, phải nộp khác",1.403.825.661.483,1.367.503.794.336,1403825661483.0,1367503794336.0
Cộng,Cộng,Cộng,2.027.816.719.517,1.955.584.819.541,2027816719517.0,1955584819541.0
