row_label_raw,row_label_full,05.1. Phải thu về cho vay ngắn hạn,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,Cho vay tại các công ty thành viên trong Tập đoàn,2.990.894.689,3.018.421.309,2990894689.0,3018421309.0
Cho vay tại văn phòng Công ty mẹ Tập đoàn,Cho vay tại văn phòng Công ty mẹ Tập đoàn,Cho vay tại văn phòng Công ty mẹ Tập đoàn,7.529.125.001,7.529.125.001,7529125001.0,7529125001.0
Cộng,Cộng,Cộng,10.520.019.690,10.547.546.310,10520019690.0,10547546310.0
