row_label_raw,row_label_full,"- Lãi tiền gửi, tiền cho vay",694.264.969.436,806.105.238.807,numeric__694.264.969.436,numeric__806.105.238.807
- Lãi bán các khoản đầu tư,- Lãi bán các khoản đầu tư,- Lãi bán các khoản đầu tư,4.240.010.000,2.056.043.625.594,4240010000.0,2056043625594.0
"- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia","- Cổ tức, lợi nhuận được chia",13.178.093.369,19.319.823.859,13178093369.0,19319823859.0
- Lãi bán ngoại tệ,- Lãi bán ngoại tệ,- Lãi bán ngoại tệ,871.234.388,30.331.724,871234388.0,30331724.0
- Lãi chênh lệch tỷ giá,- Lãi chênh lệch tỷ giá,- Lãi chênh lệch tỷ giá,90.614.155.163,44.292.979.087,90614155163.0,44292979087.0
"- Lãi bán hàng trả chậm, chiết khấu thanh toán","- Lãi bán hàng trả chậm, chiết khấu thanh toán","- Lãi bán hàng trả chậm, chiết khấu thanh toán",20.120.561.092,3.601.685.558,20120561092.0,3601685558.0
- Doanh thu hoạt động tài chính khác/ Các khoản ghi giảm doanh thu TC,- Doanh thu hoạt động tài chính khác/ Các khoản ghi giảm doanh thu TC,- Doanh thu hoạt động tài chính khác/ Các khoản ghi giảm doanh thu TC,7.524.549.665,39.002.252.471,7524549665.0,39002252471.0
Cộng,Cộng,Cộng,830.813.573.113,2.968.395.937.100,830813573113.0,2968395937100.0
