row_label_raw,row_label_full,19.2. Người mua trả tiền trước dài hạn,31/12/2021,01/01/2021,numeric__31/12/2021,numeric__01/01/2021
Người mua trả trước về mua mù cao su nội địa,Người mua trả trước về mua mù cao su nội địa,Người mua trả trước về mua mù cao su nội địa,8.540.530.400,5.862.320.027,8540530400.0,5862320027.0
Người mua trả trước về hoạt động chuyển nhượng bất động sản,Người mua trả trước về hoạt động chuyển nhượng bất động sản,Người mua trả trước về hoạt động chuyển nhượng bất động sản,78.263.577.414,79.383.141.683,78263577414.0,79383141683.0
Cộng,Cộng,Cộng,86.804.107.814,85.245.461.710,86804107814.0,85245461710.0
