row_label_raw,row_label_full,col_0,Dự phòng chung,Dự phòng cụ thể,Tổng cộng,numeric__Dự phòng chung,numeric__Dự phòng cụ thể,numeric__Tổng cộng
,,,Triệu VND,Triệu VND,Triệu VND,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,8.422.669,17.372.433,25.795.102,8422669.0,17372433.0,25795102.0
Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,Dự phòng trích lập trong năm,1.065.454,23.097.723,24.163.177,1065454.0,23097723.0,24163177.0
Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,Sử dụng dự phòng rủi ro tín dụng trong năm,-,(20.194.345),(20.194.345),,-20194345.0,-20194345.0
Điều chỉnh khác,Điều chỉnh khác,Điều chỉnh khác,-,(101),(101),,-101.0,-101.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,9.488.123,20.275.710,29.763.833,9488123.0,20275710.0,29763833.0
