row_label_raw,row_label_full,col_0,Dự phòng chứng khoán đầu tư sẵn sàng để bán,Dự phòng chứng khoán đầu tư sẵn sàng để bán_1,Dự phòng chứng khoán đầu tư giữ đến,Dự phòng chứng khoán đầu tư giữ đến_1,numeric__Dự phòng chứng khoán đầu tư sẵn sàng để bán,numeric__Dự phòng chứng khoán đầu tư sẵn sàng để bán_1,numeric__Dự phòng chứng khoán đầu tư giữ đến,numeric__Dự phòng chứng khoán đầu tư giữ đến_1
,,,Dự phòng,Dự phòng giảm,Dự phòng chung,Tổng cộng,,,,
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,298.572,50.918,3.126,352.616,298572.0,50918.0,3126.0,352616.0
Dự phòng (hoàn nhập)/trích lập trong,Dự phòng (hoàn nhập)/trích lập trong,Dự phòng (hoàn nhập)/trích lập trong,(227.734),271,600,(226.863),-227734.0,271.0,600.0,-226863.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,70.838,51.189,3.726,125.753,70838.0,51189.0,3726.0,125753.0
