row_label_raw,row_label_full,col_0,Tổng dư nợ cho vay,Tổng tiền gửi,Các cam kết tín dụng,Công cụ tài chính phải sinh (Chênh lệch dư nợ -dur có),Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ -dur có),numeric__Tổng dư nợ cho vay,numeric__Tổng tiền gửi,numeric__Các cam kết tín dụng,numeric__Công cụ tài chính phải sinh (Chênh lệch dư nợ -dur có),numeric__Kinh doanh và đầu tư chứng khoán (Chênh lệch dư nợ -dur có)
,,,Triệu VND,Triệu VND,Triệu VND,Triệu VND,Triệu VND,,,,,
Trong nước,Trong nước,Trong nước,1.285.202.632,1.486.900.022,159.560.293,3.058.727,182.004.773,1285202632.0,1486900022.0,159560293.0,3058727.0,182004773.0
Nước ngoài,Nước ngoài,Nước ngoài,9.596.370,5.251.213,44.488,-,-,9596370.0,5251213.0,44488.0,,
,,,1.294.799.002,1.492.151.235,159.604.781,3.058.727,182.004.773,1294799002.0,1492151235.0,159604781.0,3058727.0,182004773.0
