row_label_raw,row_label_full,col_0,2019Triệu VND,2018Triệu VND,numeric__2019Triệu VND,numeric__2018Triệu VND
Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,Thu nhập khác,,
Thu hồi nợ xấu đã sử dụng dự phòng xử lý (i),Thu nhập khác > Thu hồi nợ xấu đã sử dụng dự phòng xử lý (i),Thu hồi nợ xấu đã sử dụng dự phòng xử lý (i),1.426.468,1.765.163,1426468.0,1765163.0
Thu từ hoạt động kinh doanh khác,Thu nhập khác > Thu từ hoạt động kinh doanh khác,Thu từ hoạt động kinh doanh khác,66.480,46.504,66480.0,46504.0
Thu nhập khác,Thu nhập khác > Thu nhập khác,Thu nhập khác,52.340,106.092,52340.0,106092.0
,,,1.545.288,1.917.759,1545288.0,1917759.0
Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,Chi phí khác,,
Chi về hoạt động kinh doanh khác,Chi phí khác > Chi về hoạt động kinh doanh khác,Chi về hoạt động kinh doanh khác,(15.793),(217),-15793.0,-217.0
Chi phí khác,Chi phí khác > Chi phí khác,Chi phí khác,(29.956),(104.612),-29956.0,-104612.0
,,,(45.749),(104.829),-45749.0,-104829.0
,,,1.499.539,1.812.930,1499539.0,1812930.0
