row_label_raw,row_label_full,col_0,1.1.2019Triệu VND,Phát sinh trong năm,Phát sinh trong năm_1,31.12.2019Triệu VND,numeric__1.1.2019Triệu VND,numeric__Phát sinh trong năm,numeric__Phát sinh trong năm_1,numeric__31.12.2019Triệu VND
,,,1.1.2019Triệu VND,Số phải nộpTriệu VND,Số đã nộpTriệu VND,31.12.2019Triệu VND,,,,
Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,Thuế Giá trị gia tăng,14.259,192.542,(188.829),17.972,14259.0,192542.0,-188829.0,17972.0
Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,Thuế Thu nhập doanh nghiệp,150.413,1.450.620,(1.556.331),44.702,150413.0,1450620.0,-1556331.0,44702.0
Các loại thuế khác,Các loại thuế khác,Các loại thuế khác,37.326,273.812,(270.914),40.224,37326.0,273812.0,-270914.0,40224.0
,,,201.998,1.916.974,(2.016.074),102.898,201998.0,1916974.0,-2016074.0,102898.0
