row_label_raw,row_label_full,col_0,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phải sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,numeric__Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,numeric__Cho vay khách hàng Triệu VND,numeric__Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,numeric__Tiền gửi của khách hàng Triệu VND,numeric__Các cam kết tín dụng Triệu VND,numeric__Công cụ tài chính phải sinh (i) Triệu VND,numeric__Kinh doanh và đầu tư chứng khoán Triệu VND
Trong nước,Trong nước,Trong nước,29.129.140,265.981.486,19.200.424,308.493.813,7.205.324,22.645.130,59.215.450,29129140.0,265981486.0,19200424.0,308493813.0,7205324.0,22645130.0,59215450.0
Nước ngoài,Nước ngoài,Nước ngoài,1.723.435,-,259,-,5.062.199,27.565,-,1723435.0,,259.0,,5062199.0,27565.0,
,,,30.852.575,265.981.486,19.200.683,308.493.813,12.267.523,22.672.695,59.215.450,30852575.0,265981486.0,19200683.0,308493813.0,12267523.0,22672695.0,59215450.0
,,,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,31 tháng 12 năm 2018,,,,,,,
,,,Tiền gửi và cho vay các tổ chức tín dụng khác Triệu VND,Cho vay khách hàng Triệu VND,Tiền gửi và vay các tổ chức tín dụng khác Triệu VND,Tiền gửi của khách hàng Triệu VND,Các cam kết tín dụng Triệu VND,Công cụ tài chính phải sinh (i) Triệu VND,Kinh doanh và đầu tư chứng khoán Triệu VND,,,,,,,
Trong nước,Trong nước,Trong nước,17.693.401,227.759.122,20.055.889,270.472.983,6.110.569,20.067.799,54.695.863,17693401.0,227759122.0,20055889.0,270472983.0,6110569.0,20067799.0,54695863.0
Nước ngoài,Nước ngoài,Nước ngoài,1.565.639,-,696.258,-,3.282.211,20.707,-,1565639.0,,696258.0,,3282211.0,20707.0,
,,,19.259.040,227.759.122,20.752.147,270.472.983,9.392.780,20.088.506,54.695.863,19259040.0,227759122.0,20752147.0,270472983.0,9392780.0,20088506.0,54695863.0
