row_label_raw,row_label_full,col_0,2019Triệu VND,2018Triệu VND,numeric__2019Triệu VND,numeric__2018Triệu VND
Thu nhập lãi từ tiền gửi tại công ty con,Thu nhập lãi từ tiền gửi tại công ty con,Thu nhập lãi từ tiền gửi tại công ty con,-,143,,143.0
Thu nhập lãi từ cho vay công ty con,Thu nhập lãi từ cho vay công ty con,Thu nhập lãi từ cho vay công ty con,29.011,23.837,29011.0,23837.0
Thu nhập lãi từ cho vay các bên liên quan khác (i),Thu nhập lãi từ cho vay các bên liên quan khác (i),Thu nhập lãi từ cho vay các bên liên quan khác (i),5.394,5.601,5394.0,5601.0
Chi phí lãi trả cho tiền gửi của các công ty con,Chi phí lãi trả cho tiền gửi của các công ty con,Chi phí lãi trả cho tiền gửi của các công ty con,29.327,32.119,29327.0,32119.0
Chi phí lãi trả cho tiền gửi của công ty liên doanh và liên kết,Chi phí lãi trả cho tiền gửi của công ty liên doanh và liên kết,Chi phí lãi trả cho tiền gửi của công ty liên doanh và liên kết,1.220,1.203,1220.0,1203.0
Chi phí lãi trả cho tiền gửi của các bên liên quan khác (i),Chi phí lãi trả cho tiền gửi của các bên liên quan khác (i),Chi phí lãi trả cho tiền gửi của các bên liên quan khác (i),30.305,25.923,30305.0,25923.0
Thu phí từ các công ty con,Thu phí từ các công ty con,Thu phí từ các công ty con,223,288,223.0,288.0
Thu khác từ công ty con,Thu khác từ công ty con,Thu khác từ công ty con,1.907,1.872,1907.0,1872.0
Chi phí trả cho các công ty con,Chi phí trả cho các công ty con,Chi phí trả cho các công ty con,30.443,2.106,30443.0,2106.0
Phí trả cho công ty liên kết,Phí trả cho công ty liên kết,Phí trả cho công ty liên kết,250.407,223.763,250407.0,223763.0
Thu nhập từ lợi nhuận được chia từ các công ty con,Thu nhập từ lợi nhuận được chia từ các công ty con,Thu nhập từ lợi nhuận được chia từ các công ty con,12.860,83.602,12860.0,83602.0
Thu nhập cổ tức từ các bên liên quan khác (i),Thu nhập cổ tức từ các bên liên quan khác (i),Thu nhập cổ tức từ các bên liên quan khác (i),12.519,13.909,12519.0,13909.0
Thu nhập của Ban Tổng Giám đốc,Thu nhập của Ban Tổng Giám đốc,Thu nhập của Ban Tổng Giám đốc,45.004,49.502,45004.0,49502.0
Thủ lao trả cho các thành viên Hội đồng Quản trị,Thủ lao trả cho các thành viên Hội đồng Quản trị,Thủ lao trả cho các thành viên Hội đồng Quản trị,15.225,11.044,15225.0,11044.0
Thủ lao trả cho Ban Kiểm soát,Thủ lao trả cho Ban Kiểm soát,Thủ lao trả cho Ban Kiểm soát,5.407,4.579,5407.0,4579.0
