row_label_raw,row_label_full,col_0,31.12.2019 > Số cổ phiếu,31.12.2019 > Giá trịTriệu VND,31.12.2018 > Số cổ phiếu,31.12.2018 > Giá trịTriệu VND,numeric__31.12.2019 > Số cổ phiếu,numeric__31.12.2019 > Giá trịTriệu VND,numeric__31.12.2018 > Số cổ phiếu,numeric__31.12.2018 > Giá trịTriệu VND
Vốn cổ phần được duyệt đãphát hành,Vốn cổ phần được duyệt đãphát hành,Vốn cổ phần được duyệt đãphát hành,1.662.737.277,16.627.373,1.288.587.738,12.885.877,1662737277.0,16627373.0,1288587738.0,12885877.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,(6.222.000),(99.981),(41.422.608),(665.725),-6222000.0,-99981.0,-41422608.0,-665725.0
Cổ phiếu phổ thông đang lưu hành,Cổ phiếu phổ thông đang lưu hành,Cổ phiếu phổ thông đang lưu hành,1.656.515.277,16.527.392,1.247.165.130,12.220.152,1656515277.0,16527392.0,1247165130.0,12220152.0
