row_label_raw,row_label_full,col_0,31.12.2019Triệu VND,31.12.2018Triệu VND,numeric__31.12.2019Triệu VND,numeric__31.12.2018Triệu VND
"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng",,
Bắt động sản,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Bắt động sản",Bắt động sản,494.245.578,400.442.719,494245578.0,400442719.0
Hàng tồn kho,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Hàng tồn kho",Hàng tồn kho,583.208,1.397.749,583208.0,1397749.0
"Máy móc, thiết bị","Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Máy móc, thiết bị","Máy móc, thiết bị",5.434.604,6.268.822,5434604.0,6268822.0
Giấy tờ có giá,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Giấy tờ có giá",Giấy tờ có giá,22.718.863,22.988.994,22718863.0,22988994.0
Trong đó:- GTCG do doanh nghiệp phát hành,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Trong đó:- GTCG do doanh nghiệp phát hành",Trong đó:- GTCG do doanh nghiệp phát hành,22.718.863,22.988.994,22718863.0,22988994.0
Tài sản khác,"Tài sản, GTCG nhận thế chấp, cảm cố và chiết khấu của khách hàng > Tài sản khác",Tài sản khác,13.671.741,16.258.466,13671741.0,16258466.0
,,,536.653.994,447.356.750,536653994.0,447356750.0
"Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác","Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác",,
Bắt động sản,"Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Bắt động sản",Bắt động sản,598.973,519.216,598973.0,519216.0
Giấy tờ có giá,"Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Giấy tờ có giá",Giấy tờ có giá,10.088.000,5.932.000,10088000.0,5932000.0
Tài sản khác,"Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Tài sản khác",Tài sản khác,2.572.530,6.681.165,2572530.0,6681165.0
,,,13.259.503,13.132.381,13259503.0,13132381.0
"Tổng tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu","Tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu của các tổ chức tín dụng khác > Tổng tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu","Tổng tài sản, GTCG nhận thế chấp, cảm cố, và chiết khấu, tái chiết khấu",549.913.497,460.489.131,549913497.0,460489131.0
