row_label_raw,row_label_full,col_0,31/12/2015 > Giá gốc VND,31/12/2015 > Giá trị hợp lý (i) VND,31/12/2015 > Dự phòng VND,01/01/2015 > Giá gốc VND,01/01/2015 > Giá trị hợp lý (i) VND,01/01/2015 > Dự phòng VND,numeric__31/12/2015 > Giá gốc VND,numeric__31/12/2015 > Giá trị hợp lý (i) VND,numeric__31/12/2015 > Dự phòng VND,numeric__01/01/2015 > Giá gốc VND,numeric__01/01/2015 > Giá trị hợp lý (i) VND,numeric__01/01/2015 > Dự phòng VND
Công ty Cổ phần Nhựa Bao bì Vinh,Công ty Cổ phần Nhựa Bao bì Vinh,Công ty Cổ phần Nhựa Bao bì Vinh,32.906.553.255,41.563.026.000,-,32.906.553.255,38.276.647.200,-,32906553255.0,41563026000.0,,32906553255.0,38276647200.0,
Cộng,Cộng,Cộng,32.906.553.255,41.563.026.000,-,32.906.553.255,38.276.647.200,-,32906553255.0,41563026000.0,,32906553255.0,38276647200.0,
