row_label_raw,row_label_full,col_0,Năm 2015VND,Năm 2014VND,numeric__Năm 2015VND,numeric__Năm 2014VND
Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ,,
"Chi phí nguyên liệu, vật liệu","Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",4.209.927.052,2.874.665.897,4209927052.0,2874665897.0
Chi phí nhân công,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí nhân công,Chi phí nhân công,13.221.797.554,12.433.885.232,13221797554.0,12433885232.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,5.786.603.504,5.842.413.398,5786603504.0,5842413398.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,6.183.803.399,4.208.336.451,6183803399.0,4208336451.0
Chi phí khác bằng tiền,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Chi phí khác bằng tiền,Chi phí khác bằng tiền,5.589.214.953,6.342.475.496,5589214953.0,6342475496.0
Cộng,Các khoản chi phí quản lý doanh nghiệp phát sinh trong kỳ > Cộng,Cộng,34.991.346.462,31.701.776.474,34991346462.0,31701776474.0
Các khoản chi phí bán hàng phát sinh trong kỳ,Các khoản chi phí bán hàng phát sinh trong kỳ,Các khoản chi phí bán hàng phát sinh trong kỳ,Các khoản chi phí bán hàng phát sinh trong kỳ,Các khoản chi phí bán hàng phát sinh trong kỳ,,
"Chi phí nguyên liệu, vật liệu","Các khoản chi phí bán hàng phát sinh trong kỳ > Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",30.267.521.911,37.219.867.902,30267521911.0,37219867902.0
Chi phí nhân công,Các khoản chi phí bán hàng phát sinh trong kỳ > Chi phí nhân công,Chi phí nhân công,2.860.379.822,3.146.393.274,2860379822.0,3146393274.0
Chi phí khấu hao tài sản cố định,Các khoản chi phí bán hàng phát sinh trong kỳ > Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,3.077.015.392,1.894.062.327,3077015392.0,1894062327.0
Chi phí dịch vụ mua ngoài,Các khoản chi phí bán hàng phát sinh trong kỳ > Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,21.606.650.181,27.560.460.389,21606650181.0,27560460389.0
Chi phí khác bằng tiền,Các khoản chi phí bán hàng phát sinh trong kỳ > Chi phí khác bằng tiền,Chi phí khác bằng tiền,5.113.438.809,1.494.047.764,5113438809.0,1494047764.0
Cộng,Các khoản chi phí bán hàng phát sinh trong kỳ > Cộng,Cộng,62.925.006.115,71.314.831.656,62925006115.0,71314831656.0
