row_label_raw,row_label_full,col_0,Số năm,numeric__Số năm
Quyền sử dụng đất Nhà máy 1,Quyền sử dụng đất Nhà máy 1,Quyền sử dụng đất Nhà máy 1,50,50.0
Quyền sử dụng đất Nhà máy 2 và Nhà máy 3,Quyền sử dụng đất Nhà máy 2 và Nhà máy 3,Quyền sử dụng đất Nhà máy 2 và Nhà máy 3,25,25.0
Quyền sử dụng đất Nhà máy 5,Quyền sử dụng đất Nhà máy 5,Quyền sử dụng đất Nhà máy 5,40,40.0
Phần mềm máy vi tính,Phần mềm máy vi tính,Phần mềm máy vi tính,03,3.0
