row_label_raw,row_label_full,col_0,31/12/2021VND,1/1/2021VND,numeric__31/12/2021VND,numeric__1/1/2021VND
Tạm ứng đèn bù giải phóng mặt bằng (*),Tạm ứng đèn bù giải phóng mặt bằng (*),Tạm ứng đèn bù giải phóng mặt bằng (*),187.254.855.632,175.711.207.904,187254855632.0,175711207904.0
Tạm ứng,Tạm ứng,Tạm ứng,36.740.108.437,116.048.985.767,36740108437.0,116048985767.0
Phải thu về cổ tức và lợi nhuận được chia (**),Phải thu về cổ tức và lợi nhuận được chia (**),Phải thu về cổ tức và lợi nhuận được chia (**),5.206.594.802,9.376.369.841,5206594802.0,9376369841.0
"Phải thu lãi tiền gửi, cho vay (**)","Phải thu lãi tiền gửi, cho vay (**)","Phải thu lãi tiền gửi, cho vay (**)",3.737.048.530,582.739.726,3737048530.0,582739726.0
Phải thu Trần Nhung (Đội xây lắp số 3),Phải thu Trần Nhung (Đội xây lắp số 3),Phải thu Trần Nhung (Đội xây lắp số 3),2.151.632.200,2.151.632.200,2151632200.0,2151632200.0
Phải thu Phan Ngọc Tiến (Đội xây lắp số 1),Phải thu Phan Ngọc Tiến (Đội xây lắp số 1),Phải thu Phan Ngọc Tiến (Đội xây lắp số 1),418.555.690,418.555.690,418555690.0,418555690.0
"Ký cược, ký quỹ","Ký cược, ký quỹ","Ký cược, ký quỹ",268.380.000,536.760.000,268380000.0,536760000.0
"Phải thu về bảo hiểm xã hội, y tế, thất nghiệp","Phải thu về bảo hiểm xã hội, y tế, thất nghiệp","Phải thu về bảo hiểm xã hội, y tế, thất nghiệp",223.268.565,178.546.275,223268565.0,178546275.0
Phải thu khác,Phải thu khác,Phải thu khác,1.497.370.692,1.531.398.399,1497370692.0,1531398399.0
,,,237.497.814.548,306.536.195.802,237497814548.0,306536195802.0
