row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2021VND,2020VND,,
Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ,,
Vay,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ > Vay,Vay,16.000.000.000,-,16000000000.0,
Lãi vay,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ > Lãi vay,Lãi vay,145.315.068,-,145315068.0,
Mua hàng hóa,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ > Mua hàng hóa,Mua hàng hóa,222.047.597.008,55.158.376.360,222047597008.0,55158376360.0
Cổ tức được chia,Công ty Cổ phần Đầu tư và Dịch vụ Công nghệ > Cổ tức được chia,Cổ tức được chia,765.000.000,-,765000000.0,
Công ty Cổ phần Khoáng sản Tấn Phát (**),Công ty Cổ phần Khoáng sản Tấn Phát (**),Công ty Cổ phần Khoáng sản Tấn Phát (**),Công ty Cổ phần Khoáng sản Tấn Phát (**),Công ty Cổ phần Khoáng sản Tấn Phát (**),,
Cho vay,Công ty Cổ phần Khoáng sản Tấn Phát (**) > Cho vay,Cho vay,75.000.000.000,-,75000000000.0,
Lãi cho vay,Công ty Cổ phần Khoáng sản Tấn Phát (**) > Lãi cho vay,Lãi cho vay,2.997.242.858,-,2997242858.0,
Bao gồm lãi cho vay nhập gốc,Công ty Cổ phần Khoáng sản Tấn Phát (**) > Bao gồm lãi cho vay nhập gốc,Bao gồm lãi cho vay nhập gốc,1.228.767.123,-,1228767123.0,
Doanh thu cho thuê văn phòng,Công ty Cổ phần Khoáng sản Tấn Phát (**) > Doanh thu cho thuê văn phòng,Doanh thu cho thuê văn phòng,-,375.360.000,,375360000.0
Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ,,
Vay,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ > Vay,Vay,1.000.000.000,-,1000000000.0,
Chi phí lãi vay,Công ty Cổ phần Thương mại Đầu tư Tiến Bộ > Chi phí lãi vay,Chi phí lãi vay,3.014.506.850,3.925.323.562,3014506850.0,3925323562.0
Công ty Cổ phần Thiết bị Thương mại (***),Công ty Cổ phần Thiết bị Thương mại (***),Công ty Cổ phần Thiết bị Thương mại (***),Công ty Cổ phần Thiết bị Thương mại (***),Công ty Cổ phần Thiết bị Thương mại (***),,
Vay,Công ty Cổ phần Thiết bị Thương mại (***) > Vay,Vay,143.000.000.000,-,143000000000.0,
Chi phí lãi vay,Công ty Cổ phần Thiết bị Thương mại (***) > Chi phí lãi vay,Chi phí lãi vay,564.246.575,-,564246575.0,
Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,Công ty con cấp 2,,
