row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,Chi phí sửa chữa tài sản VND,Chi phí giải phóng mặt bằng (*) VND,Chi phí trả trước dài hạn khác VND,Tổng cộng VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí sửa chữa tài sản VND,numeric__Chi phí giải phóng mặt bằng (*) VND,numeric__Chi phí trả trước dài hạn khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.247.663.637,1.450.826.923,34.668.070.209,2.433.446.981,39.800.007.750,1247663637.0,1450826923.0,34668070209.0,2433446981.0,39800007750.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,2.680.600.116,5.953.424.832,-,9.458.996.657,18.093.021.605,2680600116.0,5953424832.0,,9458996657.0,18093021605.0
Xóa số,Xóa số,Xóa số,-,-,-,(1.388.742.396),(1.388.742.396),,,,-1388742396.0,-1388742396.0
Thanh lý,Thanh lý,Thanh lý,(466.990.050),-,-,(288.750.983),(755.741.033),-466990050.0,,,-288750983.0,-755741033.0
Phân bố trong năm,Phân bố trong năm,Phân bố trong năm,(1.562.299.358),(1.918.465.044),(634.809.330),(1.215.066.767),(5.330.640.499),-1562299358.0,-1918465044.0,-634809330.0,-1215066767.0,-5330640499.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,1.898.974.345,5.485.786.711,34.033.260.879,8.999.883.492,50.417.905.427,1898974345.0,5485786711.0,34033260879.0,8999883492.0,50417905427.0
