row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,31/12/2021 VND,1/1/2021 VND,numeric__Mã số,numeric__Thuyết minh,numeric__31/12/2021 VND,numeric__1/1/2021 VND
VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),VỐN CHỦ SỞ HỮU (400 = 410),400,,4.269.387.041.711,3.935.133.014.515,400.0,,4269387041711.0,3935133014515.0
Vốn chủ sở hữu,Vốn chủ sở hữu,Vốn chủ sở hữu,410,27,4.269.387.041.711,3.935.133.014.515,410.0,27.0,4269387041711.0,3935133014515.0
Vốn cổ phần,Vốn cổ phần,Vốn cổ phần,411,28,2.351.596.490.000,1.911.881.590.000,411.0,28.0,2351596490000.0,1911881590000.0
- Cổ phiếu phố thông có quyền biểu quyết,- Cổ phiếu phố thông có quyền biểu quyết,- Cổ phiếu phố thông có quyền biểu quyết,411a,,2.351.596.490.000,1.911.881.590.000,,,2351596490000.0,1911881590000.0
Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,Thặng dư vốn cổ phần,412,,711.136.556.786,711.136.556.786,412.0,,711136556786.0,711136556786.0
Cổ phiếu quỹ,Cổ phiếu quỹ,Cổ phiếu quỹ,415,,-,(4.320.000),415.0,,,-4320000.0
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,418,,198.031.531.421,150.234.491.671,418.0,,198031531421.0,150234491671.0
Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,Quỹ khác thuộc vốn chủ sở hữu,420,,64.632.444.542,64.632.444.542,420.0,,64632444542.0,64632444542.0
Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,Lợi nhuận sau thuế chưa phân phối,421,,943.990.018.962,1.097.252.251.516,421.0,,943990018962.0,1097252251516.0
- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,- LNST chưa phân phối lũy kế đến cuối năm trước,421a,,633.064.793.941,392.444.282.732,,,633064793941.0,392444282732.0
- LNST năm nay,- LNST năm nay,- LNST năm nay,421b,,310.925.225.021,704.807.968.784,,,310925225021.0,704807968784.0
TỔNG CỘNG NGUỒN VỐN (440 = 300 + 400),TỔNG CỘNG NGUỒN VỐN (440 = 300 + 400),TỔNG CỘNG NGUỒN VỐN (440 = 300 + 400),440,,10.122.536.107.219,8.839.582.161.772,440.0,,10122536107219.0,8839582161772.0
