row_label_raw,row_label_full,col_0,31/12/2019VND,01/01/2019VND,numeric__31/12/2019VND,numeric__01/01/2019VND
Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,Tài sản tài chính,,
Tiền và các khoản tương đương tiền,Tài sản tài chính > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,26.372.910.676,43.156.599.295,26372910676.0,43156599295.0
Phải thu khách hàng và phải thu khác,Tài sản tài chính > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,260.315.258.802,397.928.909.256,260315258802.0,397928909256.0
Các khoản đầu tư tài chính,Tài sản tài chính > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,181.000.000.000,30.000.000.000,181000000000.0,30000000000.0
Cộng,Tài sản tài chính > Cộng,Cộng,467.688.169.478,471.085.508.551,467688169478.0,471085508551.0
Công nợ tài chính,Công nợ tài chính,Công nợ tài chính,Công nợ tài chính,Công nợ tài chính,,
Các khoản vay,Công nợ tài chính > Các khoản vay,Các khoản vay,262.753.874.139,316.149.566.003,262753874139.0,316149566003.0
Phải trả người bán và phải trả khác,Công nợ tài chính > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,89.930.375.360,164.532.753.591,89930375360.0,164532753591.0
Chi phí phải trả,Công nợ tài chính > Chi phí phải trả,Chi phí phải trả,15.612.489.546,15.249.902.007,15612489546.0,15249902007.0
Cộng,Công nợ tài chính > Cộng,Cộng,368.296.739.045,495.932.221.601,368296739045.0,495932221601.0
