row_label_raw,row_label_full,col_0,Năm 2019VND,Năm 2018VND,numeric__Năm 2019VND,numeric__Năm 2018VND
Mua hàng,Mua hàng,Mua hàng,125.936.176.158,251.325.809.512,125936176158.0,251325809512.0
Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,Công ty CP Xây dựng C.E.O,101.223.821.820,227.793.879.089,101223821820.0,227793879089.0
Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,Công ty CP Phát triển dịch vụ C.E.O,183.256.299,76.260.021,183256299.0,76260021.0
Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,Công ty CP Du lịch C.E.O,4.020.348.049,6.575.278.221,4020348049.0,6575278221.0
Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,-,89.955.886,,89955886.0
Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,Công ty TNHH MTV Dịch vụ bảo vệ C.E.O,576.000.000,576.000.000,576000000.0,576000000.0
Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,Công ty TNHH C.E.O Hospitality,15.331.325.976,14.882.961.845,15331325976.0,14882961845.0
Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,60.174.635,161.113.636,60174635.0,161113636.0
Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,Công ty TNHH MTV Du lịch và Dịch vụ Happy Family,13.495.455,-,13495455.0,
Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,Công ty TNHH MTV Tư vấn thiết kế C.E.O,4.395.899.061,1.170.360.814,4395899061.0,1170360814.0
Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,Công ty TNHH MTV Phú Kiên Phú Quốc,131.854.863,-,131854863.0,
Bán hàng,Bán hàng,Bán hàng,47.591.963.261,260.237.177.803,47591963261.0,260237177803.0
Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,Công ty CP Đầu tư và Phát triển Phú Quốc,11.660.876.334,60.076.958.725,11660876334.0,60076958725.0
Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,Công ty TNHH C.E.O Quốc tế,490.909.091,-,490909091.0,
