row_label_raw,row_label_full,31/12/2019,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,79.577.802.637,10.352.572.723,89.930.375.360,79577802637.0,10352572723.0,89930375360.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,15.612.489.546,-,15.612.489.546,15612489546.0,,15612489546.0
Các khoản vay,Các khoản vay,Các khoản vay,248.433.754.139,14.320.120.000,262.753.874.139,248433754139.0,14320120000.0,262753874139.0
