row_label_raw,row_label_full,col_0,31/12/2019Cổ phiếu,01/01/2019Cổ phiếu,numeric__31/12/2019Cổ phiếu,numeric__01/01/2019Cổ phiếu
Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,Số lượng cổ phiếu đăng ký phát hành,257.339.985,154.403.991,257339985.0,154403991.0
Số lượng cổ phiếu bán ra công chúng,Số lượng cổ phiếu bán ra công chúng,Số lượng cổ phiếu bán ra công chúng,257.339.985,154.403.991,257339985.0,154403991.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,257.339.985,154.403.991,257339985.0,154403991.0
Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,Số lượng cổ phiếu đang lưu hành,257.339.985,154.403.991,257339985.0,154403991.0
Cổ phiếu phổ thông,Cổ phiếu phổ thông,Cổ phiếu phổ thông,257.339.985,154.403.991,257339985.0,154403991.0
Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,Cổ phiếu ưu đãi,-,-,,
