row_label_raw,row_label_full,2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > a) Chứng khoán kinh doanh,2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 31/12/2019 > Giá gốc,2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 31/12/2019 > Giá trị hợp lý,2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 31/12/2019 > Dự phòng,2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 01/01/2019 > Giá gốc,2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 01/01/2019 > Giá trị hợp lý,2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 01/01/2019 > Dự phòng,numeric__2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 31/12/2019 > Giá gốc,numeric__2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 31/12/2019 > Giá trị hợp lý,numeric__2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 31/12/2019 > Dự phòng,numeric__2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 01/01/2019 > Giá gốc,numeric__2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 01/01/2019 > Giá trị hợp lý,numeric__2. Các khoản đầu tư tài chính ngăn hạnĐơn vị tính: VND > 01/01/2019 > Dự phòng
Ủy thác tại Công ty CP Chứng khoán Thăng Long:Cổ phiếu Công ty CP Cà phê An Giang - Mã AGC (*)- Số lượng: 4.000 cổ phiếu,Ủy thác tại Công ty CP Chứng khoán Thăng Long:Cổ phiếu Công ty CP Cà phê An Giang - Mã AGC (*)- Số lượng: 4.000 cổ phiếu,Ủy thác tại Công ty CP Chứng khoán Thăng Long:Cổ phiếu Công ty CP Cà phê An Giang - Mã AGC (*)- Số lượng: 4.000 cổ phiếu,-,-,-,24.400.000,-,(24.400.000),,,,24400000.0,,-24400000.0
Cộng,Cộng,Cộng,-,-,-,24.400.000,-,(24.400.000),,,,24400000.0,,-24400000.0
