row_label_raw,row_label_full,31/12/2019,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,numeric__Dưới 1 năm VND,numeric__Từ 1-5 năm VND,numeric__Cộng VND
Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,26.372.910.676,-,26.372.910.676,26372910676.0,,26372910676.0
Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,258.283.174.802,1.692.084.000,259.975.258.802,258283174802.0,1692084000.0,259975258802.0
Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,181.000.000.000,-,181.000.000.000,181000000000.0,,181000000000.0
01/01/2019,01/01/2019,01/01/2019,Dưới 1 năm VND,Từ 1-5 năm VND,Cộng VND,,,
Tiền và các khoản tương đương tiền,01/01/2019 > Tiền và các khoản tương đương tiền,Tiền và các khoản tương đương tiền,43.156.599.295,-,43.156.599.295,43156599295.0,,43156599295.0
Phải thu khách hàng và phải thu khác,01/01/2019 > Phải thu khách hàng và phải thu khác,Phải thu khách hàng và phải thu khác,395.896.825.256,1.692.084.000,397.588.909.256,395896825256.0,1692084000.0,397588909256.0
Các khoản đầu tư tài chính,01/01/2019 > Các khoản đầu tư tài chính,Các khoản đầu tư tài chính,30.000.000.000,-,30.000.000.000,30000000000.0,,30000000000.0
