row_label_raw,row_label_full,col_0,col_1,31/12/2019 > Giá trị,31/12/2019 > Dự phòng,01/01/2019 > Giá trị,01/01/2019 > Dự phòng,numeric__col_1,numeric__31/12/2019 > Giá trị,numeric__31/12/2019 > Dự phòng,numeric__01/01/2019 > Giá trị,numeric__01/01/2019 > Dự phòng
a),a),a),Ngắn hạn,18.446.670.618,(5.100.000.000),81.100.573.675,-,,18446670618.0,-5100000000.0,81100573675.0,
a),a),a),Tạm ứng,3.340.906.167,-,5.003.244.237,-,,3340906167.0,,5003244237.0,
a),a),a),Đặng Văn Hào,3.107.603.167,-,4.897.244.237,-,,3107603167.0,,4897244237.0,
a),a),a),Các đối tượng khác,233.303.000,-,106.000.000,-,,233303000.0,,106000000.0,
a),a),a),"Cầm cố, ký cược, ký quỹ",5.196.355.652,(5.100.000.000),5.191.355.652,-,,5196355652.0,-5100000000.0,5191355652.0,
a),a),a),Công ty Vật liệu xây dựng và Xây lắp thương mại BMC (1),5.100.000.000,(5.100.000.000),5.100.000.000,-,,5100000000.0,-5100000000.0,5100000000.0,
a),a),a),Các đối tượng khác,96.355.652,-,91.355.652,-,,96355652.0,,91355652.0,
a),a),a),Phải thu khác,9.731.626.259,-,70.728.191.246,-,,9731626259.0,,70728191246.0,
a),a),a),Công ty CP Đầu tư và Phát triển Phú Quốc (2),6.440.725.000,-,6.447.128.000,-,,6440725000.0,,6447128000.0,
a),a),a),Công ty CP Phát triển nhà và đô thị Phú Quốc (3),38.563.000,-,61.903.080.242,-,,38563000.0,,61903080242.0,
a),a),a),Các đối tượng khác,3.252.338.259,-,2.377.983.004,-,,3252338259.0,,2377983004.0,
a),a),a),Dự nợ phải trả khác,177.782.540,-,177.782.540,-,,177782540.0,,177782540.0,
b),b),b),Dài hạn,1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Phải thu khác,1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Ban đến bù GPMB Quốc Oai (4),1.692.084.000,-,1.692.084.000,-,,1692084000.0,,1692084000.0,
b),b),b),Cộng,20.138.754.618,(5.100.000.000),82.792.657.675,-,,20138754618.0,-5100000000.0,82792657675.0,
