row_label_raw,row_label_full,Khoản mục,01/01/2019,Tăng trong năm,Giảm trong năm,31/12/2019,numeric__01/01/2019,numeric__Tăng trong năm,numeric__Giảm trong năm,numeric__31/12/2019
Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,Quỹ đầu tư phát triển,61.385.000.777,10.260.487.117,-,71.645.487.894,61385000777.0,10260487117.0,,71645487894.0
Cộng,Cộng,Cộng,61.385.000.777,10.260.487.117,-,71.645.487.894,61385000777.0,10260487117.0,,71645487894.0
