row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,Thu nhập từ hoạt động khác,895.646,1.189.332,895646.0,1189332.0
Phí trả chậm hợp đồng chuyển nhượng tài sản,Phí trả chậm hợp đồng chuyển nhượng tài sản,Phí trả chậm hợp đồng chuyển nhượng tài sản,131.058,510.800,131058.0,510800.0
Thu bán chứng khoán trả chậm,Thu bán chứng khoán trả chậm,Thu bán chứng khoán trả chậm,27.051,193.971,27051.0,193971.0
Thu từ nợ đã xử lý rủi ro,Thu từ nợ đã xử lý rủi ro,Thu từ nợ đã xử lý rủi ro,246.373,119.533,246373.0,119533.0
Thu thanh lý tài sản cố định,Thu thanh lý tài sản cố định,Thu thanh lý tài sản cố định,176.227,107.811,176227.0,107811.0
Thu phí hợp đồng tương lai,Thu phí hợp đồng tương lai,Thu phí hợp đồng tương lai,69.014,75.799,69014.0,75799.0
Thu phí ủy thác quản lý kho,Thu phí ủy thác quản lý kho,Thu phí ủy thác quản lý kho,35.213,35.204,35213.0,35204.0
Thu tài trợ từ hoạt động thể,Thu tài trợ từ hoạt động thể,Thu tài trợ từ hoạt động thể,126.348,33.838,126348.0,33838.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,84.362,112.376,84362.0,112376.0
Chi phí hoạt động khác,Chi phí hoạt động khác,Chi phí hoạt động khác,(405.384),(56.921),-405384.0,-56921.0
Chi công tác xã hội,Chi công tác xã hội,Chi công tác xã hội,(368.547),(26.559),-368547.0,-26559.0
Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,Chi về các công cụ tài chính phải sinh khác,(20.192),(19.738),-20192.0,-19738.0
Chi phí khác,Chi phí khác,Chi phí khác,(16.645),(10.624),-16645.0,-10624.0
Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,Lãi thuần từ hoạt động khác,490.262,1.132.411,490262.0,1132411.0
