row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,Rủi ro tín dụng liên quan đến các tài sản nội bằng,,
Tiền gửi tại NHNN Việt Nam,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Tiền gửi tại NHNN Việt Nam,Tiền gửi tại NHNN Việt Nam,10.114.237,8.560.939,10114237.0,8560939.0
Tiền gửi tại và cho vay các TCTD khác,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Tiền gửi tại và cho vay các TCTD khác,Tiền gửi tại và cho vay các TCTD khác,11.098.919,19.991.993,11098919.0,19991993.0
Các công cụ tài chính phải sinh và các tài sản tài chính khác,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Các công cụ tài chính phải sinh và các tài sản tài chính khác,Các công cụ tài chính phải sinh và các tài sản tài chính khác,-,19.677,,19677.0
Cho vay khách hàng - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Cho vay khách hàng - gộp,Cho vay khách hàng - gộp,379.052.558,331.550.599,379052558.0,331550599.0
- Cho vay khách hàng cá nhân,Rủi ro tín dụng liên quan đến các tài sản nội bằng > - Cho vay khách hàng cá nhân,- Cho vay khách hàng cá nhân,223.367.416,204.104.488,223367416.0,204104488.0
- Cho vay khách hàng tổ chức,Rủi ro tín dụng liên quan đến các tài sản nội bằng > - Cho vay khách hàng tổ chức,- Cho vay khách hàng tổ chức,155.685.142,127.446.111,155685142.0,127446111.0
Hoạt động mua nợ - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Hoạt động mua nợ - gộp,Hoạt động mua nợ - gộp,285.967,303.915,285967.0,303915.0
Chứng khoán đầu tư - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Chứng khoán đầu tư - gộp,Chứng khoán đầu tư - gộp,75.675.062,79.358.270,75675062.0,79358270.0
- Chứng khoán nợ - sẵn sàng để bán,Rủi ro tín dụng liên quan đến các tài sản nội bằng > - Chứng khoán nợ - sẵn sàng để bán,- Chứng khoán nợ - sẵn sàng để bán,34.024.708,52.036.218,34024708.0,52036218.0
- Chứng khoán nợ - giữ đến ngày đáo hạn,Rủi ro tín dụng liên quan đến các tài sản nội bằng > - Chứng khoán nợ - giữ đến ngày đáo hạn,- Chứng khoán nợ - giữ đến ngày đáo hạn,41.650.354,27.322.052,41650354.0,27322052.0
Tài sản tài chính khác - gộp,Rủi ro tín dụng liên quan đến các tài sản nội bằng > Tài sản tài chính khác - gộp,Tài sản tài chính khác - gộp,27.603.477,32.305.647,27603477.0,32305647.0
Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng,,
Các hợp đồng bảo lãnh tài chính,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng > Các hợp đồng bảo lãnh tài chính,Các hợp đồng bảo lãnh tài chính,10.973.274,10.019.214,10973274.0,10019214.0
Các cam kết trong thư tín dụng,Rủi ro tín dụng liên quan đến các tài sản ngoại bằng > Các cam kết trong thư tín dụng,Các cam kết trong thư tín dụng,7.808.917,9.201.958,7808917.0,9201958.0
