row_label_raw,row_label_full,Số đầu năm > Tăng trong năm,Năm nayTriệu đồng > 392.809 > 435.564,Năm trướcTriệu đồng > 614.773 > 741.534,numeric__Năm nayTriệu đồng > 392.809 > 435.564,numeric__Năm trướcTriệu đồng > 614.773 > 741.534
Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,Chuyển sang tài sản cố định hữu hình,(133.671),(448.780),-133671.0,-448780.0
Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,Chuyển sang tài sản cố định vô hình,(172.121),(409.253),-172121.0,-409253.0
Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,Chuyển sang chi phí chờ phân bổ vàchi phí hoạt động,(35.665),(105.465),-35665.0,-105465.0
Số cuối năm,Số cuối năm,Số cuối năm,486.916,392.809,486916.0,392809.0
