row_label_raw,row_label_full,col_0,Dự phòng cụ thể Triệu đồng,Dự phòng chung Triệu đồng,Tổng cộng Triệu đồng,numeric__Dự phòng cụ thể Triệu đồng,numeric__Dự phòng chung Triệu đồng,numeric__Tổng cộng Triệu đồng
Ngày 1 tháng 1 năm 2021,Ngày 1 tháng 1 năm 2021,Ngày 1 tháng 1 năm 2021,-,2.400,2.400,,2400.0,2400.0
Số trích lập/(hoản nhập) trong năm,Số trích lập/(hoản nhập) trong năm,Số trích lập/(hoản nhập) trong năm,95.053,(256),94.797,95053.0,-256.0,94797.0
Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,Ngày 31 tháng 12 năm 2021,95.053,2.144,97.197,95053.0,2144.0,97197.0
