row_label_raw,row_label_full,col_0,Số cuối nămTriệu đồng,Số đầu nămTriệu đồng,numeric__Số cuối nămTriệu đồng,numeric__Số đầu nămTriệu đồng
Chứng khoán nợ,Chứng khoán nợ,Chứng khoán nợ,34.024.708,52.036.218,34024708.0,52036218.0
Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),Trái phiếu Chính phủ (a),31.122.543,48.986.060,31122543.0,48986060.0
Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),Trái phiếu và chứng chỉ tiền gửi do các TCTDkhác trong nước phát hành (b),2.902.165,3.050.158,2902165.0,3050158.0
Chứng khoán vốn,Chứng khoán vốn,Chứng khoán vốn,5.580,190.963,5580.0,190963.0
Chứng khoán vốn do các TCTD kháctrong nước phát hành,Chứng khoán vốn do các TCTD kháctrong nước phát hành,Chứng khoán vốn do các TCTD kháctrong nước phát hành,-,163.690,,163690.0
Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,Chứng khoán vốn do các tổ chức kinh tếtrong nước phát hành,5.580,27.273,5580.0,27273.0
,,,34.030.288,52.227.181,34030288.0,52227181.0
Dự phòng rủi ro chứng khoán đầu tưsắn sàng đề bán,Dự phòng rủi ro chứng khoán đầu tưsắn sàng đề bán,Dự phòng rủi ro chứng khoán đầu tưsắn sàng đề bán,(9.080),(24.326),-9080.0,-24326.0
Dự phòng giảm giá,Dự phòng giảm giá,Dự phòng giảm giá,(9.080),(16.826),-9080.0,-16826.0
Dự phòng chung,Dự phòng chung,Dự phòng chung,-,(7.500),,-7500.0
,,,34.021.208,52.202.855,34021208.0,52202855.0
