row_label_raw,row_label_full,col_0,Năm nayTriệu đồng,Năm trướcTriệu đồng,numeric__Năm nayTriệu đồng,numeric__Năm trướcTriệu đồng
Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,4.378.560,3.031.886,4378560.0,3031886.0
Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,Tổng lợi nhuận kế toán trước thuếThuế TNDN theo thuế suất 20% áp dụngcho Ngân hàng,875.712,606.377,875712.0,606377.0
Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác và các khoản đầu tudài hạn,Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác và các khoản đầu tudài hạn,Các khoản điều chỉnh tăng:- Dự phòng tài sản Có khác và các khoản đầu tudài hạn,1.458,311.725,1458.0,311725.0
- Các khoản chi phí không được khấu trừ,- Các khoản chi phí không được khấu trừ,- Các khoản chi phí không được khấu trừ,25.814,14.700,25814.0,14700.0
- Điều chỉnh lãi đánh giá chênh lệch tỷ giá nămtrước,- Điều chỉnh lãi đánh giá chênh lệch tỷ giá nămtrước,- Điều chỉnh lãi đánh giá chênh lệch tỷ giá nămtrước,11.018,-,11018.0,
- Điều chỉnh lỗ đánh giá chênh lệch tỷ giá nămnay,- Điều chỉnh lỗ đánh giá chênh lệch tỷ giá nămnay,- Điều chỉnh lỗ đánh giá chênh lệch tỷ giá nămnay,6.896,-,6896.0,
Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,Các khoản điều chỉnh giảm:- Thu nhập cổ tức không chịu thuế,(318),(10.476),-318.0,-10476.0
- Hoàn nhập dự phòng tài sản Có khác và cáckhoản đầu tư dài hạn,- Hoàn nhập dự phòng tài sản Có khác và cáckhoản đầu tư dài hạn,- Hoàn nhập dự phòng tài sản Có khác và cáckhoản đầu tư dài hạn,(46.877),(23.938),-46877.0,-23938.0
- Điều chỉnh lãi đánh giá chênh lệch tỷ giá nămtrước,- Điều chỉnh lãi đánh giá chênh lệch tỷ giá nămtrước,- Điều chỉnh lãi đánh giá chênh lệch tỷ giá nămtrước,-,(11.018),,-11018.0
- Thu nhập từ chuyển nhượng quyền sử dụng đất,- Thu nhập từ chuyển nhượng quyền sử dụng đất,- Thu nhập từ chuyển nhượng quyền sử dụng đất,(34.284),(25.790),-34284.0,-25790.0
Chi phí thuế TNDN ước tính trong năm,Chi phí thuế TNDN ước tính trong năm,Chi phí thuế TNDN ước tính trong năm,839.419,861.580,839419.0,861580.0
Thuế chuyển nhượng quyền sử dụng đất,Thuế chuyển nhượng quyền sử dụng đất,Thuế chuyển nhượng quyền sử dụng đất,34.284,25.848,34284.0,25848.0
Nộp bổ sung thuế TNDN,Nộp bổ sung thuế TNDN,Nộp bổ sung thuế TNDN,14.451,-,14451.0,
Chi phí thuế TNDN hiện hành trong năm,Chi phí thuế TNDN hiện hành trong năm,Chi phí thuế TNDN hiện hành trong năm,888.154,887.428,888154.0,887428.0
