row_label_raw,row_label_full,col_0,Năm 2025,Năm 2024,numeric__Năm 2025,numeric__Năm 2024
,,,VND,VND,,
"Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu","Chi phí nguyên liệu, vật liệu",1.232.841.054,1.179.049.342,1232841054.0,1179049342.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,73.365.543.336,64.799.652.551,73365543336.0,64799652551.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,11.596.134.148,11.568.224.619,11596134148.0,11568224619.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",2.660.104.722,1.668.129.886,2660104722.0,1668129886.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,22.872.235.843,25.241.822.905,22872235843.0,25241822905.0
Chi phí khác bằng tiền,Chi phí khác bằng tiền,Chi phí khác bằng tiền,31.793.679.712,34.753.505.328,31793679712.0,34753505328.0
Chi phí dự phòng (*),Chi phí dự phòng (*),Chi phí dự phòng (*),90.743.712.358,77.483.265.473,90743712358.0,77483265473.0
Lợi thể kinh doanh phân bổ,Lợi thể kinh doanh phân bổ,Lợi thể kinh doanh phân bổ,20.182.571.208,20.182.571.208,20182571208.0,20182571208.0
,,,254.446.822.381,236.876.221.312,254446822381.0,236876221312.0
Trong đó: Chi phí mua của các bên liên quan,Trong đó: Chi phí mua của các bên liên quan,Trong đó: Chi phí mua của các bên liên quan,1.963.455.766,3.750.490.594,1963455766.0,3750490594.0
