row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2025 > VND,Năm 2024 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2025 > VND,numeric__Năm 2024 > VND
,,,I. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,I. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG KINH DOANH,,,,
01,01,01,1. Lợi nhuận trước thuế,,168.745.713.743,146.017.178.322,,,168745713743.0,146017178322.0
,,,2. Điều chỉnh cho các khoản,,,,,,,
02,02,02,- Khấu hao tài sản cố định và bắt động sản đầu tư,,91.523.429.408,97.062.867.954,,,91523429408.0,97062867954.0
03,03,03,- Các khoản dự phòng,,88.894.687.212,75.643.273.372,,,88894687212.0,75643273372.0
04,04,04,"- Lãi, lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ",,3.239.616.863,873.887.608,,,3239616863.0,873887608.0
05,05,05,- Lãi từ hoạt động đầu tư,,(125.981.518.872),(111.654.869.932),,,-125981518872.0,-111654869932.0
06,06,06,- Chi phí lãi vay,,-,3.026.302.566,,,,3026302566.0
08,08,08,3. Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,226.421.928.354,210.968.639.890,,,226421928354.0,210968639890.0
09,09,09,- Biến động các khoản phải thu,,(10.807.665.224),151.116.973.882,,,-10807665224.0,151116973882.0
10,10,10,- Biến động hàng tồn kho,,(33.665.362.322),6.259.217.691,,,-33665362322.0,6259217691.0
11,11,11,"- Biến động các khoản phải trả (không kể lãi vay phải trả, thuế thu nhập doanh nghiệp phải nộp)",,84.805.203.024,(16.935.610.057),,,84805203024.0,-16935610057.0
12,12,12,- Biến động chi phí trả trước,,9.522.397.357,21.986.470.136,,,9522397357.0,21986470136.0
14,14,14,- Tiền lãi vay đã trả,,-,(3.183.933.827),,,,-3183933827.0
15,15,15,- Thuế thu nhập doanh nghiệp đã nộp,,(43.465.592.626),(55.124.018.196),,,-43465592626.0,-55124018196.0
17,17,17,- Tiền chi khác cho hoạt động kinh doanh,,(33.555.259.334),(12.206.832.626),,,-33555259334.0,-12206832626.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,199.255.649.229,302.880.906.893,,,199255649229.0,302880906893.0
,,,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,II. LUÙ CHUYỀN TIỀN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,
21,21,21,"1. Tiền chi đề mua sắm, xây dựng tài sản cố định và các tài sản dài hạn khác",,(112.721.828.127),(22.409.976.682),,,-112721828127.0,-22409976682.0
22,22,22,"2. Tiền thu từ thanh lý, nhượng bán tài sản cố định và các tài sản dài hạn khác",,10.882.416.646,4.527.244.284,,,10882416646.0,4527244284.0
23,23,23,"3. Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(37.367.385.098),(301.984.825.260),,,-37367385098.0,-301984825260.0
24,24,24,"4. Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác",,15.000.000.000,42.335.873.550,,,15000000000.0,42335873550.0
25,25,25,5. Tiền chi đầu tư góp vốn vào đơn vị khác,,(32.265.163.500),-,,,-32265163500.0,
27,27,27,"6. Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,90.232.694.707,70.827.526.366,,,90232694707.0,70827526366.0
28,28,28,Lưu chuyển tiền thuần từ hoạt động đầu tư,,(66.239.265.372),(206.704.157.742),,,-66239265372.0,-206704157742.0
