row_label_raw,row_label_full,col_0,31/12/2025,31/12/2025_1,01/01/2025,01/01/2025_1,numeric__31/12/2025,numeric__31/12/2025_1,numeric__01/01/2025,numeric__01/01/2025_1
,,,Giá gốc,Dự phòng,Giá gốc,Dự phòng,,,,
,,,VND,VND,VND,VND,,,,
"Nguyên liệu, vật liệu","Nguyên liệu, vật liệu","Nguyên liệu, vật liệu",11.691.644.557,-,12.865.393.052,-,11691644557.0,,12865393052.0,
"Công cụ, dụng cụ","Công cụ, dụng cụ","Công cụ, dụng cụ",79.272.378,-,2.262.617.407,-,79272378.0,,2262617407.0,
Chi phí sản xuất kinh doanh,Chi phí sản xuất kinh doanh,Chi phí sản xuất kinh doanh,341.855.550.289,-,337.355.319.537,-,341855550289.0,,337355319537.0,
- Dự án Khu công nghiệp Quốc tế Protrade (*),- Dự án Khu công nghiệp Quốc tế Protrade (*),- Dự án Khu công nghiệp Quốc tế Protrade (*),318.107.945.677,-,330.134.410.850,-,318107945677.0,,330134410850.0,
- Chi phí sản xuất kinh doanh tại Công ty CP Cao su Dầu Tiếng Việt Lào,- Chi phí sản xuất kinh doanh tại Công ty CP Cao su Dầu Tiếng Việt Lào,- Chi phí sản xuất kinh doanh tại Công ty CP Cao su Dầu Tiếng Việt Lào,23.747.604.612,-,7.220.908.687,-,23747604612.0,,7220908687.0,
Thành phẩm,Thành phẩm,Thành phẩm,47.019.645.504,-,15.467.217.841,-,47019645504.0,,15467217841.0,
Hàng hoá (**),Hàng hoá (**),Hàng hoá (**),164.635.519.284,(38.472.084.199),168.207.738.731,(38.533.850.599),164635519284.0,-38472084199.0,168207738731.0,-38533850599.0
,,,565.281.632.012,(38.472.084.199),536.158.286.568,(38.533.850.599),565281632012.0,-38472084199.0,536158286568.0,-38533850599.0
