row_label_raw,row_label_full,col_0,Mã chứng khoán,Địa chỉ,31/12/2025 > Tỷ lệ lợi ích,31/12/2025 > Tỷ lệ quyền biểu quyết,31/12/2025 > Giá trị ghi số theo phương pháp Vốn chủ sở hữu,01/01/2025 > Tỷ lệ lợi ích,01/01/2025 > Tỷ lệ quyền biểu quyết,01/01/2025 > Giá trị ghi số theo phương pháp Vốn chủ sở hữu,numeric__Mã chứng khoán,numeric__Địa chỉ,numeric__31/12/2025 > Tỷ lệ lợi ích,numeric__31/12/2025 > Tỷ lệ quyền biểu quyết,numeric__31/12/2025 > Giá trị ghi số theo phương pháp Vốn chủ sở hữu,numeric__01/01/2025 > Tỷ lệ lợi ích,numeric__01/01/2025 > Tỷ lệ quyền biểu quyết,numeric__01/01/2025 > Giá trị ghi số theo phương pháp Vốn chủ sở hữu
,,,Mã chứng khoán,Địa chỉ,,,VND,,,VND,,,,,,,,
- Công ty Cổ phần Phát triển Phú Mỹ,- Công ty Cổ phần Phát triển Phú Mỹ,- Công ty Cổ phần Phát triển Phú Mỹ,,TP. Hồ Chí Minh,"35,00%","35,00%",15.529.388.559,"35,00%","35,00%",29.062.080.416,,,0.35,0.35,15529388559.0,0.35,0.35,29062080416.0
- Công ty TNHH FrieslandCampina Việt Nam,- Công ty TNHH FrieslandCampina Việt Nam,- Công ty TNHH FrieslandCampina Việt Nam,,TP. Hồ Chí Minh,"30,00%","30,00%",83.517.165.457,"30,00%","30,00%",81.341.049.171,,,0.3,0.3,83517165457.0,0.3,0.3,81341049171.0
- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,- Công ty Cổ phần Bệnh viện Đa khoa Quốc tế Hạnh Phúc,,TP. Hồ Chí Minh,"24,00%","24,00%",167.598.915.154,"24,00%","24,00%",164.427.813.622,,,0.24,0.24,167598915154.0,0.24,0.24,164427813622.0
- Công ty Cổ phần Hưng Vương,- Công ty Cổ phần Hưng Vương,- Công ty Cổ phần Hưng Vương,,TP. Hồ Chí Minh,"35,96%","35,96%",36.398.185.604,"30,90%","30,90%",19.898.639.040,,,0.35960000000000003,0.35960000000000003,36398185604.0,0.309,0.309,19898639040.0
- Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,- Công ty TNHH YCH-PROTRADE,,TP. Hồ Chí Minh,"30,00%","30,00%",104.987.768.520,"30,00%","30,00%",131.947.725.889,,,0.3,0.3,104987768520.0,0.3,0.3,131947725889.0
- Công ty Cổ phần Đầu tư & Phát triển Tân Thành,- Công ty Cổ phần Đầu tư & Phát triển Tân Thành,- Công ty Cổ phần Đầu tư & Phát triển Tân Thành,,TP. Hồ Chí Minh,"41,74%","30,00%",91.380.945.206,"41,74%","30,00%",92.820.245.447,,,0.4174,0.3,91380945206.0,0.4174,0.3,92820245447.0
- Công ty Cổ phần Máy mặc Bình Dương,- Công ty Cổ phần Máy mặc Bình Dương,- Công ty Cổ phần Máy mặc Bình Dương,BDG,TP. Hồ Chí Minh,"49,46%","49,46%",366.305.373.137,"47,71%","47,71%",311.331.206.625,,,0.4946,0.4946,366305373137.0,0.4771,0.4771,311331206625.0
,,,,,,,865.717.741.637,,,830.828.760.210,,,,,865717741637.0,,,830828760210.0
