row_label_raw,row_label_full,31/12/2025,01/01/2025,numeric__01/01/2025
VND,VND,VND,VND,
3.034.989.090,VND > 3.034.989.090,3.034.989.090,3.034.989.090,3034989090.0
406.818.182,VND > 406.818.182,406.818.182,406.818.182,406818182.0
3.441.807.272,VND > 3.441.807.272,3.441.807.272,3.441.807.272,3441807272.0
31/12/2025,31/12/2025,31/12/2025,01/01/2025,
"453.201,69","31/12/2025 > 453.201,69","453.201,69","2.176.379,30",2176379.3
Năm 2025,Năm 2025,Năm 2025,Năm 2024,
VND,VND,VND,VND,
624.151.495.130,VND > 624.151.495.130,624.151.495.130,605.978.363.774,605978363774.0
302.491.197.458,VND > 302.491.197.458,302.491.197.458,291.608.381.758,291608381758.0
121.289.668.842,VND > 121.289.668.842,121.289.668.842,91.038.706.827,91038706827.0
1.047.932.361.430,VND > 1.047.932.361.430,1.047.932.361.430,988.625.452.359,988625452359.0
101.546.043.244,VND > 101.546.043.244,101.546.043.244,4.847.392.536,4847392536.0
