row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm 2025 > VND,Năm 2024 > VND,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm 2025 > VND,numeric__Năm 2024 > VND
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25,1.047.932.361.430,988.625.452.359,,25.0,1047932361430.0,988625452359.0
02,02,02,2. Các khoản giảm trừ doanh thu,26,1.484.678.687,1.434.514.231,,26.0,1484678687.0,1434514231.0
10,10,10,3. Doanh thu thuần bán hàng và cung cấp dịch vụ,,1.046.447.682.743,987.190.938.128,,,1046447682743.0,987190938128.0
11,11,11,4. Giá vốn hàng bán,27,700.460.156.309,687.342.463.448,,27.0,700460156309.0,687342463448.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,345.987.526.434,299.848.474.680,,,345987526434.0,299848474680.0
21,21,21,6. Doanh thu hoạt động tài chính,28,49.588.463.412,41.642.485.223,,28.0,49588463412.0,41642485223.0
22,22,22,7. Chi phí tài chính,29,10.316.064.376,8.475.321.464,,29.0,10316064376.0,8475321464.0
23,23,23,Trong đó: Chi phí lãi vay,,-,3.026.302.566,,,,3026302566.0
24,24,24,"8. Phân lãi hoặc lỗ trong công ty liên doanh, liên kết",,74.503.370.067,77.482.884.976,,,74503370067.0,77482884976.0
25,25,25,9. Chi phí bán hàng,30,37.413.140.769,34.997.577.421,,30.0,37413140769.0,34997577421.0
26,26,26,10. Chi phí quản lý doanh nghiệp,31,254.446.822.381,236.876.221.312,,31.0,254446822381.0,236876221312.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,167.903.332.387,138.624.724.682,,,167903332387.0,138624724682.0
31,31,31,12. Thu nhập khác,32,10.479.150.469,9.998.676.865,,32.0,10479150469.0,9998676865.0
32,32,32,13. Chi phí khác,33,9.636.769.113,2.606.223.225,,33.0,9636769113.0,2606223225.0
40,40,40,14. Lợi nhuận khác,,842.381.356,7.392.453.640,,,842381356.0,7392453640.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuế,,168.745.713.743,146.017.178.322,,,168745713743.0,146017178322.0
51,51,51,16. Chi phí thuế thu nhập doanh nghiệp hiện hành,34,48.597.431.455,33.701.979.733,,34.0,48597431455.0,33701979733.0
52,52,52,17. Chi phí thuế thu nhập doanh nghiệp hoãn lại,35,(12.701.151.462),(12.322.114.453),,35.0,-12701151462.0,-12322114453.0
60,60,60,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,,132.849.433.750,124.637.313.042,,,132849433750.0,124637313042.0
61,61,61,19. Lợi nhuận sau thuế của Công ty mẹ,,91.103.089.509,79.251.720.741,,,91103089509.0,79251720741.0
62,62,62,20. Lợi nhuận sau thuế của cổ đông không kiểm soát,,41.746.344.241,45.385.592.301,,,41746344241.0,45385592301.0
70,70,70,21. Lãi cơ bản trên cổ phiếu,36,288,240,,36.0,288.0,240.0
