row_label_raw,row_label_full,Nội dung,Số tiền,Ghi chú,numeric__Số tiền,numeric__Ghi chú
,,,VND,VND,,
1. Tổng số tiền Tổng Công ty phải nộp+ Tiền sử dụng đất bổ sung khu đất 43 ha và 145 ha,1. Tổng số tiền Tổng Công ty phải nộp+ Tiền sử dụng đất bổ sung khu đất 43 ha và 145 ha,1. Tổng số tiền Tổng Công ty phải nộp+ Tiền sử dụng đất bổ sung khu đất 43 ha và 145 ha,1.060.224.751.454761.078.561.949,Theo Bàn án sơ thẩm số 327/2022/HSST ngày 30/08/2022 của Tòa án Nhân dân Thành phố Hà Nội.,1.060224751454761e+24,
+ Tiền phạt chậm nộp- Phát chậm nộp tiền sử dụng đất,+ Tiền phạt chậm nộp- Phát chậm nộp tiền sử dụng đất,+ Tiền phạt chậm nộp- Phát chậm nộp tiền sử dụng đất,299.146.189.505286.690.160.693,Theo Thông báo số 16592/TB-CTBDU ngày 01/11/2021 của Cục thuế Bình Dương.,2.991461895052867e+23,
- Phát chậm nộp thi hành án,- Phát chậm nộp thi hành án,- Phát chậm nộp thi hành án,12.456.028.812,Thông báo số 2278/CTHADS ngày 10/04/2023 của Cục thi hành án dân sự thành phố Hà Nội.,12456028812.0,
2. Tổng số tiền Tổng Công ty đã thực hiện+ Số nộp bằng tiền+ Số đã tạm nộp được khấu trì,2. Tổng số tiền Tổng Công ty đã thực hiện+ Số nộp bằng tiền+ Số đã tạm nộp được khấu trì,2. Tổng số tiền Tổng Công ty đã thực hiện+ Số nộp bằng tiền+ Số đã tạm nộp được khấu trì,1.060.224.751.454806.173.565.425125.694.889.425,Thông tin chi tiết được trình bày tại thuyết minh số 40a.,1.0602247514548061e+36,
+ Số tiền các cá nhân có liên quan nộp khác phục hậu quả được khấu trừ vào nghĩa vụ của Tổng Công ty,+ Số tiền các cá nhân có liên quan nộp khác phục hậu quả được khấu trừ vào nghĩa vụ của Tổng Công ty,+ Số tiền các cá nhân có liên quan nộp khác phục hậu quả được khấu trừ vào nghĩa vụ của Tổng Công ty,128.356.296.604,,128356296604.0,
