row_label_raw,row_label_full,31/12/2021,Dưới 1 nămVND,Từ 1-5 nămVND,TổngVND,numeric__Dưới 1 nămVND,numeric__Từ 1-5 nămVND,numeric__TổngVND
Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,192.884.131.613,638.876.516.477,831.760.648.090,192884131613.0,638876516477.0,831760648090.0
Chi phí phải trả,Chi phí phải trả,Chi phí phải trả,64.229.774.966,-,64.229.774.966,64229774966.0,,64229774966.0
Các khoản vay,Các khoản vay,Các khoản vay,104.735.866.355,129.459.600.000,234.195.466.355,104735866355.0,129459600000.0,234195466355.0
01/01/2021,01/01/2021,01/01/2021,Dưới 1 nămVND,Từ 1-5 nămVND,TổngVND,,,
Phải trả người bán và phải trả khác,01/01/2021 > Phải trả người bán và phải trả khác,Phải trả người bán và phải trả khác,276.846.983.087,634.864.991.683,911.711.974.770,276846983087.0,634864991683.0,911711974770.0
Chi phí phải trả,01/01/2021 > Chi phí phải trả,Chi phí phải trả,55.927.453.139,-,55.927.453.139,55927453139.0,,55927453139.0
Các khoản vay,01/01/2021 > Các khoản vay,Các khoản vay,171.200.856.762,299.497.288.009,470.698.144.771,171200856762.0,299497288009.0,470698144771.0
