row_label_raw,row_label_full,col_0,31/12/2021 > Giá gốc,31/12/2021 > Giá trị ghi sổ,01/01/2021 > Giá gốc,01/01/2021 > Giá trị ghi sổ,numeric__31/12/2021 > Giá gốc,numeric__31/12/2021 > Giá trị ghi sổ,numeric__01/01/2021 > Giá gốc,numeric__01/01/2021 > Giá trị ghi sổ
Ngắn hạn,Ngắn hạn,Ngắn hạn,73.389.607.184,73.389.607.184,39.595.000.000,39.595.000.000,73389607184.0,73389607184.0,39595000000.0,39595000000.0
Tiền gửi có kỳ hạn(i),Tiền gửi có kỳ hạn(i),Tiền gửi có kỳ hạn(i),9.889.607.184,9.889.607.184,39.595.000.000,39.595.000.000,9889607184.0,9889607184.0,39595000000.0,39595000000.0
Các khoản đầu tư khác (ii),Các khoản đầu tư khác (ii),Các khoản đầu tư khác (ii),63.500.000.000,63.500.000.000,-,-,63500000000.0,63500000000.0,,
Dài hạn,Dài hạn,Dài hạn,-,-,5.000.000.000,5.000.000.000,,,5000000000.0,5000000000.0
Trái phiếu (iii),Trái phiếu (iii),Trái phiếu (iii),-,-,5.000.000.000,5.000.000.000,,,5000000000.0,5000000000.0
